"Sensor_Name","Date","sum(Hourly_Counts)"
"Flinders Street Station Underpass",2013-11-21,23768
"Flinders Street Station Underpass",2013-11-22,27079
"Flinders Street Station Underpass",2013-11-23,18088
"Flinders Street Station Underpass",2013-11-24,14735
"Flinders Street Station Underpass",2013-11-25,23166
"Flinders Street Station Underpass",2013-11-26,23655
"Flinders Street Station Underpass",2013-11-27,23605
"Flinders Street Station Underpass",2013-11-28,20327
"Flinders Street Station Underpass",2013-11-29,25468
"Flinders Street Station Underpass",2013-11-30,19816
"Flinders Street Station Underpass",2013-12-01,16569
"Flinders Street Station Underpass",2013-12-02,22047
"Flinders Street Station Underpass",2013-12-03,22901
"Flinders Street Station Underpass",2013-12-04,20105
"Flinders Street Station Underpass",2013-12-05,21802
"Flinders Street Station Underpass",2013-12-06,27781
"Flinders Street Station Underpass",2013-12-07,21330
"Flinders Street Station Underpass",2013-12-08,16224
"Flinders Street Station Underpass",2013-12-09,19701
"Flinders Street Station Underpass",2013-12-10,22923
"Flinders Street Station Underpass",2013-12-11,22826
"Flinders Street Station Underpass",2013-12-12,26057
"Flinders Street Station Underpass",2013-12-13,27885
"Flinders Street Station Underpass",2013-12-14,21211
"Flinders Street Station Underpass",2013-12-15,17732
"Flinders Street Station Underpass",2013-12-16,24334
"Flinders Street Station Underpass",2013-12-17,24737
"Flinders Street Station Underpass",2013-12-18,26019
"Flinders Street Station Underpass",2013-12-19,22887
"Flinders Street Station Underpass",2013-12-20,28425
"Flinders Street Station Underpass",2013-12-21,20381
"Flinders Street Station Underpass",2013-12-22,18295
"Flinders Street Station Underpass",2013-12-23,22929
"Flinders Street Station Underpass",2013-12-24,24152
"Flinders Street Station Underpass",2013-12-25,15033
"Flinders Street Station Underpass",2013-12-26,21804
"Flinders Street Station Underpass",2013-12-27,22629
"Flinders Street Station Underpass",2013-12-28,17582
"Flinders Street Station Underpass",2013-12-29,20065
"Flinders Street Station Underpass",2013-12-30,22462
"Flinders Street Station Underpass",2013-12-31,30479
"Flinders Street Station Underpass",2014-01-01,18421
"Flinders Street Station Underpass",2014-01-02,21194
"Flinders Street Station Underpass",2014-01-03,21748
"Flinders Street Station Underpass",2014-01-04,16355
"Flinders Street Station Underpass",2014-01-05,14600
"Flinders Street Station Underpass",2014-01-06,21240
"Flinders Street Station Underpass",2014-01-07,22042
"Flinders Street Station Underpass",2014-01-08,23982
"Flinders Street Station Underpass",2014-01-09,22985
"Flinders Street Station Underpass",2014-01-10,24159
"Flinders Street Station Underpass",2014-01-11,17997
"Flinders Street Station Underpass",2014-01-12,15578
"Flinders Street Station Underpass",2014-01-13,22863
"Flinders Street Station Underpass",2014-01-14,19031
"Flinders Street Station Underpass",2014-01-15,20685
"Flinders Street Station Underpass",2014-01-16,19365
"Flinders Street Station Underpass",2014-01-17,20880
"Flinders Street Station Underpass",2014-01-18,18987
"Flinders Street Station Underpass",2014-01-19,16086
"Flinders Street Station Underpass",2014-01-20,22954
"Flinders Street Station Underpass",2014-01-21,23174
"Flinders Street Station Underpass",2014-01-22,25090
"Flinders Street Station Underpass",2014-01-23,23684
"Flinders Street Station Underpass",2014-01-24,22732
"Flinders Street Station Underpass",2014-01-25,18557
"Flinders Street Station Underpass",2014-01-26,19829
"Flinders Street Station Underpass",2014-01-27,12233
"Flinders Street Station Underpass",2014-01-28,17688
"Flinders Street Station Underpass",2014-01-29,21649
"Flinders Street Station Underpass",2014-01-30,21553
"Flinders Street Station Underpass",2014-01-31,25924
"Flinders Street Station Underpass",2014-02-01,19721
"Flinders Street Station Underpass",2014-02-02,14700
"Flinders Street Station Underpass",2014-02-03,19324
"Flinders Street Station Underpass",2014-02-04,21036
"Flinders Street Station Underpass",2014-02-05,22116
"Flinders Street Station Underpass",2014-02-06,21340
"Flinders Street Station Underpass",2014-02-07,23238
"Flinders Street Station Underpass",2014-02-08,15237
"Flinders Street Station Underpass",2014-02-09,12810
"Flinders Street Station Underpass",2014-02-10,21305
"Flinders Street Station Underpass",2014-02-11,20785
"Flinders Street Station Underpass",2014-02-12,21788
"Flinders Street Station Underpass",2014-02-13,21894
"Flinders Street Station Underpass",2014-02-14,26969
"Flinders Street Station Underpass",2014-02-15,16906
"Flinders Street Station Underpass",2014-02-16,14077
"Flinders Street Station Underpass",2014-02-17,21792
"Flinders Street Station Underpass",2014-02-18,22205
"Flinders Street Station Underpass",2014-02-19,20529
"Flinders Street Station Underpass",2014-02-20,21453
"Flinders Street Station Underpass",2014-02-21,23562
"Flinders Street Station Underpass",2014-02-22,29341
"Flinders Street Station Underpass",2014-02-23,23720
"Flinders Street Station Underpass",2014-02-24,22979
"Flinders Street Station Underpass",2014-02-25,20073
"Flinders Street Station Underpass",2014-02-26,21444
"Flinders Street Station Underpass",2014-02-27,20881
"Flinders Street Station Underpass",2014-02-28,26564
"Flinders Street Station Underpass",2014-03-01,19577
"Flinders Street Station Underpass",2014-03-02,14196
"Flinders Street Station Underpass",2014-03-03,20891
"Flinders Street Station Underpass",2014-03-04,21842
"Flinders Street Station Underpass",2014-03-05,21325
"Flinders Street Station Underpass",2014-03-06,23240
"Flinders Street Station Underpass",2014-03-07,24158
"Flinders Street Station Underpass",2014-03-08,21197
"Flinders Street Station Underpass",2014-03-09,20868
"Flinders Street Station Underpass",2014-03-10,17543
"Flinders Street Station Underpass",2014-03-11,20189
"Flinders Street Station Underpass",2014-03-12,22890
"Flinders Street Station Underpass",2014-03-13,23593
"Flinders Street Station Underpass",2014-03-14,26426
"Flinders Street Station Underpass",2014-03-15,18703
"Flinders Street Station Underpass",2014-03-16,15683
"Flinders Street Station Underpass",2014-03-17,23660
"Flinders Street Station Underpass",2014-03-18,22229
"Flinders Street Station Underpass",2014-03-19,21926
"Flinders Street Station Underpass",2014-03-20,22546
"Flinders Street Station Underpass",2014-03-21,24473
"Flinders Street Station Underpass",2014-03-22,17750
"Flinders Street Station Underpass",2014-03-23,13686
"Flinders Street Station Underpass",2014-03-24,20175
"Flinders Street Station Underpass",2014-03-25,21930
"Flinders Street Station Underpass",2014-03-26,21873
"Flinders Street Station Underpass",2014-03-27,22483
"Flinders Street Station Underpass",2014-03-28,25853
"Flinders Street Station Underpass",2014-03-29,19112
"Flinders Street Station Underpass",2014-03-30,14086
"Flinders Street Station Underpass",2014-03-31,20906
"Flinders Street Station Underpass",2014-04-01,20537
"Flinders Street Station Underpass",2014-04-02,19986
"Flinders Street Station Underpass",2014-04-03,21425
"Flinders Street Station Underpass",2014-04-04,24614
"Flinders Street Station Underpass",2014-04-05,19513
"Flinders Street Station Underpass",2014-04-06,18005
"Flinders Street Station Underpass",2014-04-07,22684
"Flinders Street Station Underpass",2014-04-08,20101
"Flinders Street Station Underpass",2014-04-09,19172
"Flinders Street Station Underpass",2014-04-10,19957
"Flinders Street Station Underpass",2014-04-11,24079
"Flinders Street Station Underpass",2014-04-12,21890
"Flinders Street Station Underpass",2014-04-13,18204
"Flinders Street Station Underpass",2014-04-14,23352
"Flinders Street Station Underpass",2014-04-15,23409
"Flinders Street Station Underpass",2014-04-16,24352
"Flinders Street Station Underpass",2014-04-17,26025
"Flinders Street Station Underpass",2014-04-18,16251
"Flinders Street Station Underpass",2014-04-19,21029
"Flinders Street Station Underpass",2014-04-20,17075
"Flinders Street Station Underpass",2014-04-21,15859
"Flinders Street Station Underpass",2014-04-22,16538
"Flinders Street Station Underpass",2014-04-23,22052
"Flinders Street Station Underpass",2014-04-24,23344
"Flinders Street Station Underpass",2014-04-25,22813
"Flinders Street Station Underpass",2014-04-26,17984
"Flinders Street Station Underpass",2014-04-27,16812
"Flinders Street Station Underpass",2014-04-28,20015
"Flinders Street Station Underpass",2014-04-29,17941
"Flinders Street Station Underpass",2014-04-30,20814
"Flinders Street Station Underpass",2014-05-01,22034
"Flinders Street Station Underpass",2014-05-02,23088
"Flinders Street Station Underpass",2014-05-03,15570
"Flinders Street Station Underpass",2014-05-04,12448
"Flinders Street Station Underpass",2014-05-05,19467
"Flinders Street Station Underpass",2014-05-06,20758
"Flinders Street Station Underpass",2014-05-07,20933
"Flinders Street Station Underpass",2014-05-08,21786
"Flinders Street Station Underpass",2014-05-09,24067
"Flinders Street Station Underpass",2014-05-10,14974
"Flinders Street Station Underpass",2014-05-11,16256
"Flinders Street Station Underpass",2014-05-12,20381
"Flinders Street Station Underpass",2014-05-13,20854
"Flinders Street Station Underpass",2014-05-14,21936
"Flinders Street Station Underpass",2014-05-15,22235
"Flinders Street Station Underpass",2014-05-16,25312
"Flinders Street Station Underpass",2014-05-17,17513
"Flinders Street Station Underpass",2014-05-18,14608
"Flinders Street Station Underpass",2014-05-19,20363
"Flinders Street Station Underpass",2014-05-20,20889
"Flinders Street Station Underpass",2014-05-21,22035
"Flinders Street Station Underpass",2014-05-22,22041
"Flinders Street Station Underpass",2014-05-23,23967
"Flinders Street Station Underpass",2014-05-24,18881
"Flinders Street Station Underpass",2014-05-25,15333
"Flinders Street Station Underpass",2014-05-26,20075
"Flinders Street Station Underpass",2014-05-27,19691
"Flinders Street Station Underpass",2014-05-28,20512
"Flinders Street Station Underpass",2014-05-29,21071
"Flinders Street Station Underpass",2014-05-30,25267
"Flinders Street Station Underpass",2014-05-31,19366
"Flinders Street Station Underpass",2014-06-01,11877
"Flinders Street Station Underpass",2014-06-02,20075
"Flinders Street Station Underpass",2014-06-03,17840
"Flinders Street Station Underpass",2014-06-04,20029
"Flinders Street Station Underpass",2014-06-05,21381
"Flinders Street Station Underpass",2014-06-06,24637
"Flinders Street Station Underpass",2014-06-07,17836
"Flinders Street Station Underpass",2014-06-08,17509
"Flinders Street Station Underpass",2014-06-09,15038
"Flinders Street Station Underpass",2014-06-10,19640
"Flinders Street Station Underpass",2014-06-11,19789
"Flinders Street Station Underpass",2014-06-12,20663
"Flinders Street Station Underpass",2014-06-13,24455
"Flinders Street Station Underpass",2014-06-14,17182
"Flinders Street Station Underpass",2014-06-15,13791
"Flinders Street Station Underpass",2014-06-16,18460
"Flinders Street Station Underpass",2014-06-17,19825
"Flinders Street Station Underpass",2014-06-18,20141
"Flinders Street Station Underpass",2014-06-19,20199
"Flinders Street Station Underpass",2014-06-20,24170
"Flinders Street Station Underpass",2014-06-21,18517
"Flinders Street Station Underpass",2014-06-22,15810
"Flinders Street Station Underpass",2014-06-23,19113
"Flinders Street Station Underpass",2014-06-24,17168
"Flinders Street Station Underpass",2014-06-25,20482
"Flinders Street Station Underpass",2014-06-26,21451
"Flinders Street Station Underpass",2014-06-27,24362
"Flinders Street Station Underpass",2014-06-28,16018
"Flinders Street Station Underpass",2014-06-29,11425
"Flinders Street Station Underpass",2014-06-30,19666
"Flinders Street Station Underpass",2014-07-01,20560
"Flinders Street Station Underpass",2014-07-02,22372
"Flinders Street Station Underpass",2014-07-03,23099
"Flinders Street Station Underpass",2014-07-04,24652
"Flinders Street Station Underpass",2014-07-05,17867
"Flinders Street Station Underpass",2014-07-06,15413
"Flinders Street Station Underpass",2014-07-07,22263
"Flinders Street Station Underpass",2014-07-08,22210
"Flinders Street Station Underpass",2014-07-09,18981
"Flinders Street Station Underpass",2014-07-10,22131
"Flinders Street Station Underpass",2014-07-11,25155
"Flinders Street Station Underpass",2014-07-12,16433
"Flinders Street Station Underpass",2014-07-13,15228
"Flinders Street Station Underpass",2014-07-14,21322
"Flinders Street Station Underpass",2014-07-15,20457
"Flinders Street Station Underpass",2014-07-16,21635
"Flinders Street Station Underpass",2014-07-17,20649
"Flinders Street Station Underpass",2014-07-18,23607
"Flinders Street Station Underpass",2014-07-19,16098
"Flinders Street Station Underpass",2014-07-20,13828
"Flinders Street Station Underpass",2014-07-21,20143
"Flinders Street Station Underpass",2014-07-22,20653
"Flinders Street Station Underpass",2014-07-23,21753
"Flinders Street Station Underpass",2014-07-24,22043
"Flinders Street Station Underpass",2014-07-25,25120
"Flinders Street Station Underpass",2014-07-26,17057
"Flinders Street Station Underpass",2014-07-27,16716
"Flinders Street Station Underpass",2014-07-28,21384
"Flinders Street Station Underpass",2014-07-29,19421
"Flinders Street Station Underpass",2014-07-30,21250
"Flinders Street Station Underpass",2014-07-31,19726
"Flinders Street Station Underpass",2014-08-01,19565
"Flinders Street Station Underpass",2014-08-02,17982
"Flinders Street Station Underpass",2014-08-03,14634
"Flinders Street Station Underpass",2014-08-04,20695
"Flinders Street Station Underpass",2014-08-05,21427
"Flinders Street Station Underpass",2014-08-06,20808
"Flinders Street Station Underpass",2014-08-07,19812
"Flinders Street Station Underpass",2014-08-08,24489
"Flinders Street Station Underpass",2014-08-09,18215
"Flinders Street Station Underpass",2014-08-10,14613
"Flinders Street Station Underpass",2014-08-11,20180
"Flinders Street Station Underpass",2014-08-12,20303
"Flinders Street Station Underpass",2014-08-13,20660
"Flinders Street Station Underpass",2014-08-14,21920
"Flinders Street Station Underpass",2014-08-15,26061
